Number,#,Position F1,Position F2,Assign F1,Assign F2,Height,Volume,Line Width F1 (Hz),Line Width F2 (Hz),Merit,Details,Fit Method,Vol. Method
261,261,26.2834,189.47993,,,3.39E+09,2.53E+10,365.30563,313.37872,1,None,parabolic,box sum
262,262,172.77883,189.22617,,,4.63E+09,3.70E+10,278.80989,667.22376,1,None,parabolic,box sum
263,263,119.50681,189.24013,,,4.00E+09,2.94E+10,105.13991,134.4268,1,None,parabolic,box sum
264,264,58.96934,189.25188,,,6.62E+09,5.14E+10,196.90785,179.844,1,None,parabolic,box sum
265,265,19.27151,189.3043,,,4.61E+09,3.79E+10,265.87824,721.03303,1,None,parabolic,box sum
266,266,172.32373,189.0328,,,3.56E+09,2.99E+10,483.04313,3077.94734,1,None,parabolic,box sum
267,267,53.06418,189.06723,,,4.52E+09,3.65E+10,121.0072,282.16944,1,None,parabolic,box sum
268,268,25.66133,189.13465,,,4.87E+09,4.12E+10,180.53367,700.92654,1,None,parabolic,box sum
269,269,172.63442,188.92113,,,4.41E+09,3.68E+10,371.2948,790.84322,1,None,parabolic,box sum
270,270,40.3819,188.82258,,,3.70E+09,2.85E+10,172.40155,413.57252,1,None,parabolic,box sum
271,271,19.8212,188.91801,,,3.79E+09,3.23E+10,272.92087,2604.77234,1,None,parabolic,box sum
272,272,118.87106,188.77577,,,3.85E+09,2.80E+10,103.96613,131.65987,1,None,parabolic,box sum
273,273,56.10462,188.64278,,,3.27E+09,2.20E+10,195.50323,115.08782,1,None,parabolic,box sum
274,274,58.07893,188.54161,,,3.81E+09,2.81E+10,115.48156,136.85705,1,None,parabolic,box sum
275,275,171.62196,188.24099,,,4.24E+09,3.40E+10,336.70578,338.48406,1,None,parabolic,box sum
276,276,118.55013,188.34873,,,3.39E+09,2.39E+10,102.67511,127.91662,1,None,parabolic,box sum
277,277,57.94739,188.29665,,,3.30E+09,2.60E+10,173.5399,178.72901,1,None,parabolic,box sum
278,278,52.5505,188.292,,,3.36E+09,2.62E+10,242.97198,383.82136,1,None,parabolic,box sum
279,279,40.20678,188.32433,,,4.11E+09,3.27E+10,117.68986,898.345,1,None,parabolic,box sum
280,280,27.97642,188.30128,,,3.70E+09,2.86E+10,158.22835,716.46845,1,None,parabolic,box sum
281,281,57.75384,188.04441,,,3.68E+09,2.80E+10,114.94658,153.91928,1,None,parabolic,box sum
282,282,53.32397,188.07334,,,3.29E+09,2.55E+10,104.9628,420.794,1,None,parabolic,box sum
283,283,20.21143,188.10723,,,3.92E+09,3.01E+10,364.64363,345.44021,1,None,parabolic,box sum
284,284,172.32994,187.9342,,,5.14E+09,4.09E+10,211.09877,802.02247,1,None,parabolic,box sum
285,285,27.00536,187.8023,,,3.35E+09,2.56E+10,93.2031,322.49649,1,None,parabolic,box sum
286,286,25.58736,187.8645,,,4.46E+09,3.62E+10,156.01516,2877.48628,1,None,parabolic,box sum
287,287,59.55289,187.6839,,,3.47E+09,2.66E+10,118.66943,299.1804,1,None,parabolic,box sum
288,288,52.0003,187.67627,,,3.38E+09,2.57E+10,228.72061,188.45329,1,None,parabolic,box sum
289,289,172.72564,187.46551,,,4.34E+09,3.63E+10,306.50467,682.66748,1,None,parabolic,box sum
290,290,28.22761,187.46992,,,3.97E+09,3.12E+10,91.92795,400.65919,1,None,parabolic,box sum
291,291,19.26013,187.46659,,,4.74E+09,3.67E+10,109.03497,715.49647,1,None,parabolic,box sum
292,292,52.53294,187.34332,,,3.45E+09,2.70E+10,246.7388,380.15875,1,None,parabolic,box sum
293,293,30.61373,187.35166,,,3.53E+09,2.62E+10,90.7383,189.70154,1,None,parabolic,box sum
294,294,27.58854,187.14615,,,3.42E+09,2.61E+10,325.82244,416.82814,1,None,parabolic,box sum
295,295,19.41229,187.19687,,,3.55E+09,3.00E+10,294.3761,3678.78876,1,None,parabolic,box sum
296,296,172.05457,186.90248,,,3.59E+09,3.02E+10,321.28003,1005.33545,1,None,parabolic,box sum
297,297,40.69514,186.86207,,,3.81E+09,2.81E+10,184.66203,170.56448,1,None,parabolic,box sum
298,298,172.18738,186.73606,,,3.74E+09,3.06E+10,326.89239,1965.56267,1,None,parabolic,box sum
299,299,171.19973,186.72715,,,3.56E+09,2.51E+10,100.08511,128.83268,1,None,parabolic,box sum
300,300,116.95982,186.72557,,,3.31E+09,2.35E+10,96.01722,124.96156,1,None,parabolic,box sum
301,301,40.21637,186.71208,,,4.53E+09,3.59E+10,162.35914,263.83811,1,None,parabolic,box sum
302,302,25.50941,186.81483,,,3.44E+09,2.81E+10,209.89385,2890.736,1,None,parabolic,box sum
303,303,175.93549,186.59075,,,3.39E+09,2.45E+10,81.36889,196.53117,1,None,parabolic,box sum
304,304,56.1886,186.47198,,,4.61E+09,3.47E+10,117.11824,149.7518,1,None,parabolic,box sum
305,305,19.19434,186.26763,,,4.07E+09,3.25E+10,133.59746,394.3791,1,None,parabolic,box sum
306,306,26.7099,186.10094,,,3.29E+09,2.42E+10,74.52291,180.91656,1,None,parabolic,box sum
307,307,55.65093,185.96858,,,5.06E+09,3.87E+10,113.25615,155.29046,1,None,parabolic,box sum
308,308,20.05482,185.85697,,,4.10E+09,3.13E+10,83.45383,315.11101,1,None,parabolic,box sum
309,309,172.15796,185.81006,,,4.06E+09,3.17E+10,237.1874,1019.55266,1,None,parabolic,box sum
310,310,28.04205,185.79518,,,3.32E+09,2.71E+10,261.99661,306.27417,1,None,parabolic,box sum
311,311,25.25689,185.69975,,,3.55E+09,2.87E+10,198.08285,403.1317,1,None,parabolic,box sum
312,312,25.68124,185.46677,,,3.94E+09,3.14E+10,179.75197,1326.9676,1,None,parabolic,box sum
313,313,54.93578,185.27486,,,5.32E+09,4.10E+10,119.99588,197.78647,1,None,parabolic,box sum
314,314,40.26217,185.34599,,,4.15E+09,3.13E+10,111.59015,181.21907,1,None,parabolic,box sum
315,315,34.18808,185.4087,,,3.48E+09,2.52E+10,102.9768,140.62024,1,None,parabolic,box sum
316,316,26.21739,185.09835,,,3.73E+09,2.53E+10,69.99882,145.08708,1,None,parabolic,box sum
317,317,173.06311,184.94399,,,3.29E+09,2.69E+10,209.83217,219.80079,1,None,parabolic,box sum
318,318,54.78116,185.02874,,,5.78E+09,4.54E+10,138.38049,173.67619,1,None,parabolic,box sum
319,319,25.50166,185.02041,,,4.34E+09,3.40E+10,81.43607,291.61774,1,None,parabolic,box sum
320,320,19.51058,184.96934,,,4.22E+09,3.57E+10,147.25523,618.5361,1,None,parabolic,box sum
321,321,172.78455,184.61695,,,4.07E+09,3.34E+10,257.01266,838.18848,1,None,parabolic,box sum
322,322,54.26198,184.5425,,,5.30E+09,4.18E+10,231.94024,282.01219,1,None,parabolic,box sum
323,323,19.69425,184.65486,,,4.39E+09,3.49E+10,115.22018,270.67944,1,None,parabolic,box sum
324,324,18.74576,184.41758,,,3.80E+09,2.84E+10,91.42717,192.32606,1,None,parabolic,box sum
325,325,24.08114,184.18648,,,4.02E+09,2.99E+10,182.80061,149.53444,1,None,parabolic,box sum
326,326,53.69791,184.02761,,,8.59E+09,6.96E+10,168.7471,177.74789,1,None,parabolic,box sum
327,327,40.3981,184.06839,,,3.72E+09,2.94E+10,245.06059,227.07743,1,None,parabolic,box sum
328,328,172.34114,183.72091,,,4.09E+09,3.33E+10,272.15627,825.66879,1,None,parabolic,box sum
329,329,171.52715,183.74244,,,4.87E+09,3.77E+10,163.05473,356.59428,1,None,parabolic,box sum
330,330,53.42127,183.83019,,,8.37E+09,6.75E+10,185.24586,193.37719,1,None,parabolic,box sum
331,331,25.69966,183.74217,,,3.96E+09,2.99E+10,96.82335,306.63903,1,None,parabolic,box sum
332,332,53.25136,183.63189,,,7.84E+09,6.41E+10,207.70264,190.50952,1,None,parabolic,box sum
333,333,33.15459,183.51955,,,4.05E+09,3.10E+10,96.2273,198.89996,1,None,parabolic,box sum
334,334,31.23107,183.61521,,,3.57E+09,2.65E+10,71.8578,273.16125,1,None,parabolic,box sum
335,335,28.20645,183.62758,,,3.53E+09,2.87E+10,150.97563,208.30854,1,None,parabolic,box sum
336,336,19.2829,183.60425,,,4.41E+09,3.46E+10,150.32096,200.51592,1,None,parabolic,box sum
337,337,173.01699,183.33876,,,4.02E+09,3.23E+10,464.39957,220.0943,1,None,parabolic,box sum
338,338,172.15323,183.45247,,,3.43E+09,2.87E+10,480.84215,258.21761,1,None,parabolic,box sum
339,339,52.95072,183.32102,,,9.38E+09,7.44E+10,161.99516,173.91784,1,None,parabolic,box sum
340,340,23.61896,183.45463,,,3.80E+09,2.94E+10,106.94637,319.25136,1,None,parabolic,box sum
341,341,30.29412,183.2226,,,3.60E+09,2.71E+10,134.7065,168.9782,1,None,parabolic,box sum
342,342,28.92458,182.97533,,,3.41E+09,2.56E+10,88.78894,180.64913,1,None,parabolic,box sum
343,343,25.81336,183.0564,,,3.50E+09,2.72E+10,194.37954,313.19794,1,None,parabolic,box sum
344,344,173.4303,182.77937,,,3.80E+09,2.96E+10,134.72543,281.30854,1,None,parabolic,box sum
345,345,171.75837,182.75893,,,5.41E+09,4.29E+10,138.00185,310.76709,1,None,parabolic,box sum
346,346,52.48713,182.82841,,,7.94E+09,6.32E+10,157.56879,192.71761,1,None,parabolic,box sum
347,347,172.48579,182.61833,,,4.00E+09,3.26E+10,166.46673,3251.08927,1,None,parabolic,box sum
348,348,39.66391,182.59202,,,3.28E+09,2.38E+10,95.19155,160.73317,1,None,parabolic,box sum
349,349,19.38734,182.62554,,,3.34E+09,2.61E+10,221.53385,3684.57476,1,None,parabolic,box sum
350,350,23.98498,182.50158,,,3.54E+09,2.60E+10,88.32724,158.87706,1,None,parabolic,box sum
351,351,19.23405,182.39435,,,3.65E+09,2.84E+10,143.11466,166.4694,1,None,parabolic,box sum
352,352,173.55115,182.17272,,,3.74E+09,3.02E+10,118.25232,299.66969,1,None,parabolic,box sum
353,353,172.84526,182.29703,,,3.81E+09,3.09E+10,340.2845,888.8099,1,None,parabolic,box sum
354,354,51.83122,182.25149,,,7.98E+09,6.44E+10,180.32604,189.01138,1,None,parabolic,box sum
355,355,28.14484,182.24151,,,3.27E+09,2.57E+10,104.60859,213.61604,1,None,parabolic,box sum
356,356,20.05994,182.17152,,,3.54E+09,2.70E+10,106.51643,196.26554,1,None,parabolic,box sum
357,357,31.93238,182.02485,,,3.56E+09,2.80E+10,235.68507,211.97189,1,None,parabolic,box sum
358,358,181.69447,181.8656,,,4.35E+09,3.10E+10,108.94428,128.00221,1,None,parabolic,box sum
359,359,172.08366,181.90389,,,3.62E+09,2.99E+10,472.55063,394.27957,1,None,parabolic,box sum
360,360,52.54097,181.8553,,,3.61E+09,2.77E+10,109.88751,420.82938,1,None,parabolic,box sum
361,361,51.58691,181.91475,,,6.38E+09,5.38E+10,183.71178,227.7592,1,None,parabolic,box sum
362,362,172.58894,181.59317,,,3.63E+09,2.85E+10,258.35804,1248.85617,1,None,parabolic,box sum
363,363,121.049,181.67663,,,3.37E+09,2.32E+10,86.26673,122.14066,1,None,parabolic,box sum
364,364,51.30319,181.65744,,,6.91E+09,5.22E+10,176.91587,140.86908,1,None,parabolic,box sum
365,365,19.51999,181.36668,,,3.76E+09,2.85E+10,92.63637,366.53592,1,None,parabolic,box sum
366,366,172.39008,181.16107,,,3.41E+09,2.93E+10,420.69642,853.71315,1,None,parabolic,box sum
367,367,50.84161,181.26689,,,6.08E+09,4.55E+10,164.89967,138.09795,1,None,parabolic,box sum
368,368,50.42148,180.67764,,,3.47E+09,2.90E+10,221.89295,264.68807,1,None,parabolic,box sum
369,369,25.71273,180.65092,,,3.56E+09,2.86E+10,223.58093,259.42644,1,None,parabolic,box sum
370,370,173.6714,180.49501,,,3.39E+09,2.45E+10,78.58347,160.51252,1,None,parabolic,box sum
371,371,172.74764,180.46803,,,3.36E+09,2.69E+10,129.96316,1312.86372,1,None,parabolic,box sum
372,372,49.924,180.25044,,,3.69E+09,2.85E+10,178.22522,175.52331,1,None,parabolic,box sum
373,373,19.56283,180.35786,,,3.51E+09,2.74E+10,168.02891,373.83984,1,None,parabolic,box sum
374,374,119.38755,180.03427,,,3.28E+09,2.14E+10,73.84625,117.97393,1,None,parabolic,box sum
375,375,40.35308,180.09039,,,3.32E+09,2.53E+10,210.37264,329.95662,1,None,parabolic,box sum
376,376,27.87801,180.17124,,,3.31E+09,2.57E+10,119.69297,195.56159,1,None,parabolic,box sum
377,377,40.84196,179.91286,,,3.30E+09,2.60E+10,191.67046,208.65332,1,None,parabolic,box sum
378,378,119.00686,179.53593,,,4.07E+09,2.91E+10,117.32466,119.05654,1,None,parabolic,box sum
379,379,25.39693,179.49482,,,3.71E+09,2.87E+10,77.82559,926.23616,1,None,parabolic,box sum
380,380,40.00744,179.15045,,,3.62E+09,2.99E+10,257.90002,237.91999,1,None,parabolic,box sum
381,381,28.05473,178.85288,,,3.98E+09,3.09E+10,88.88421,226.25266,1,None,parabolic,box sum
382,382,178.46438,178.68079,,,6.86E+09,4.91E+10,94.5781,129.13999,1,None,parabolic,box sum
383,383,118.08149,178.72145,,,3.40E+09,2.28E+10,128.79489,100.3491,1,None,parabolic,box sum
384,384,25.66834,178.5898,,,3.96E+09,3.07E+10,123.58681,204.90452,1,None,parabolic,box sum
385,385,19.89067,178.49768,,,3.30E+09,2.43E+10,107.6157,135.02612,1,None,parabolic,box sum
386,386,178.0902,178.27885,,,8.51E+09,6.23E+10,122.5364,127.89728,1,None,parabolic,box sum
387,387,25.38201,177.53264,,,4.28E+09,3.26E+10,88.66924,724.15434,1,None,parabolic,box sum
388,388,171.601,177.38294,,,3.54E+09,2.60E+10,96.00989,147.33864,1,None,parabolic,box sum
389,389,176.72412,176.68762,,,3.55E+09,2.59E+10,97.61513,137.21502,1,None,parabolic,box sum
390,390,175.87902,176.00177,,,7.08E+09,5.33E+10,132.24414,133.62452,1,None,parabolic,box sum
391,391,32.26481,175.95995,,,3.59E+09,2.64E+10,117.96834,133.67458,1,None,parabolic,box sum
392,392,28.59148,175.92972,,,3.72E+09,2.79E+10,127.957,187.99533,1,None,parabolic,box sum
393,393,19.31112,176.02586,,,3.85E+09,3.01E+10,103.37742,324.12535,1,None,parabolic,box sum
394,394,175.66976,175.87729,,,6.17E+09,4.80E+10,157.20359,149.49157,1,None,parabolic,box sum
395,395,172.49378,175.80319,,,4.11E+09,3.04E+10,135.22132,148.39427,1,None,parabolic,box sum
396,396,45.46799,175.57402,,,3.30E+09,2.50E+10,164.09843,247.20086,1,None,parabolic,box sum
397,397,174.9985,175.1452,,,1.21E+10,9.31E+10,130.68807,148.33221,1,None,parabolic,box sum
398,398,40.33547,175.20889,,,3.41E+09,2.35E+10,73.16226,153.69308,1,None,parabolic,box sum
399,399,174.69362,174.8574,,,1.15E+10,8.92E+10,159.12791,156.22526,1,None,parabolic,box sum
400,400,61.18886,174.69172,,,3.38E+09,2.55E+10,104.48645,177.39412,1,None,parabolic,box sum
401,401,30.08996,174.60079,,,3.62E+09,2.74E+10,102.94504,167.7307,1,None,parabolic,box sum
402,402,174.3052,174.43928,,,1.31E+10,9.88E+10,118.50576,147.10509,1,None,parabolic,box sum
403,403,43.96989,174.27692,,,3.88E+09,3.15E+10,195.77927,231.36379,1,None,parabolic,box sum
404,404,20.11855,174.22066,,,3.60E+09,2.76E+10,94.42939,183.0521,1,None,parabolic,box sum
405,405,171.63453,173.95499,,,3.56E+09,2.82E+10,616.51051,263.76706,1,None,parabolic,box sum
406,406,172.42784,173.75654,,,3.78E+09,3.18E+10,254.71031,604.73113,1,None,parabolic,box sum
407,407,43.5529,173.84746,,,4.69E+09,3.77E+10,149.76644,199.65847,1,None,parabolic,box sum
408,408,173.58893,173.62427,,,1.67E+10,1.30E+11,154.96536,160.30745,1,None,parabolic,box sum
409,409,173.39262,173.43898,,,1.59E+10,1.31E+11,187.87738,191.23866,1,None,parabolic,box sum
410,410,43.29657,173.51634,,,3.92E+09,3.14E+10,243.11611,397.89825,1,None,parabolic,box sum
411,411,19.70373,173.41681,,,4.17E+09,3.13E+10,110.75471,489.45728,1,None,parabolic,box sum
412,412,173.10261,173.15352,,,1.93E+10,1.54E+11,179.73304,171.83207,1,None,parabolic,box sum
413,413,54.01983,173.29028,,,3.49E+09,2.60E+10,465.56602,584.21346,1,None,parabolic,box sum
414,414,43.09926,173.21589,,,3.49E+09,2.97E+10,222.03219,269.62291,1,None,parabolic,box sum
415,415,42.78737,173.22598,,,3.51E+09,2.85E+10,221.23827,275.47757,1,None,parabolic,box sum
416,416,25.56133,173.24406,,,3.65E+09,2.83E+10,108.54641,436.62328,1,None,parabolic,box sum
417,417,103.24977,173.06731,,,4.15E+09,3.05E+10,81.89776,161.11453,1,None,parabolic,box sum
418,418,52.97761,173.07163,,,5.70E+09,4.57E+10,300.62482,267.25323,1,None,parabolic,box sum
419,419,41.88322,172.96897,,,3.30E+09,2.53E+10,109.73362,389.31714,1,None,parabolic,box sum
420,420,33.75097,173.07177,,,4.60E+09,3.53E+10,162.65472,207.98714,1,None,parabolic,box sum
421,421,21.48338,173.0016,,,3.47E+09,2.34E+10,77.84513,121.1459,1,None,parabolic,box sum
422,422,19.89045,173.04062,,,3.46E+09,2.68E+10,105.50022,200.36962,1,None,parabolic,box sum
423,423,172.7288,172.77496,,,2.83E+10,2.22E+11,146.07535,158.36289,1,None,parabolic,box sum
424,424,59.32702,172.82097,,,4.40E+09,3.49E+10,247.83807,361.87929,1,None,parabolic,box sum
425,425,42.98799,172.85112,,,4.07E+09,3.23E+10,184.69867,242.49567,1,None,parabolic,box sum
426,426,42.50544,172.80883,,,3.33E+09,2.74E+10,308.46869,322.04498,1,None,parabolic,box sum
427,427,23.94268,172.92282,,,3.46E+09,2.58E+10,71.77718,230.13038,1,None,parabolic,box sum
428,428,18.89234,172.79905,,,3.29E+09,2.55E+10,124.68608,161.02039,1,None,parabolic,box sum
429,429,53.38643,172.65789,,,4.79E+09,3.94E+10,466.3697,349.55718,1,None,parabolic,box sum
430,430,52.46587,172.64148,,,4.88E+09,4.13E+10,458.08124,439.72569,1,None,parabolic,box sum
431,431,172.42146,172.49401,,,2.64E+10,2.11E+11,158.9789,174.46859,1,None,parabolic,box sum
432,432,102.72377,172.42856,,,4.60E+09,3.47E+10,109.36964,149.52694,1,None,parabolic,box sum
433,433,58.7891,172.5196,,,3.39E+09,2.70E+10,256.04348,167.85602,1,None,parabolic,box sum
434,434,42.71354,172.49596,,,3.53E+09,2.81E+10,292.67591,289.24536,1,None,parabolic,box sum
435,435,173.27065,172.28101,,,3.98E+09,3.20E+10,474.67038,689.40896,1,None,parabolic,box sum
436,436,172.25189,172.26212,,,2.51E+10,1.99E+11,144.79593,172.90599,1,None,parabolic,box sum
437,437,59.3989,172.18882,,,4.15E+09,3.43E+10,216.80945,303.5576,1,None,parabolic,box sum
438,438,53.9315,172.28121,,,3.92E+09,3.23E+10,497.30793,398.36535,1,None,parabolic,box sum
439,439,52.65095,172.29541,,,5.11E+09,4.25E+10,207.98601,555.31854,1,None,parabolic,box sum
440,440,41.94467,172.23294,,,4.58E+09,3.68E+10,238.49431,314.9809,1,None,parabolic,box sum
441,441,102.36937,171.98931,,,4.39E+09,3.26E+10,129.94301,137.2474,1,None,parabolic,box sum
442,442,52.29212,172.00313,,,4.10E+09,3.60E+10,464.32263,469.77967,1,None,parabolic,box sum
443,443,33.29443,172.10268,,,3.34E+09,2.64E+10,383.80261,322.70875,1,None,parabolic,box sum
444,444,32.7637,172.16737,,,4.49E+09,3.37E+10,206.65223,140.54949,1,None,parabolic,box sum
445,445,32.02892,172.10839,,,3.28E+09,2.49E+10,390.88921,152.84702,1,None,parabolic,box sum
446,446,172.99768,171.95173,,,3.30E+09,2.82E+10,183.80766,708.48336,1,None,parabolic,box sum
447,447,171.86651,171.95812,,,1.98E+10,1.60E+11,181.92669,173.5062,1,None,parabolic,box sum
448,448,53.36315,171.88886,,,5.02E+09,3.97E+10,228.55694,340.85315,1,None,parabolic,box sum
449,449,41.40502,171.84781,,,4.59E+09,3.55E+10,276.03058,282.92181,1,None,parabolic,box sum
450,450,171.69431,171.77568,,,1.86E+10,1.49E+11,161.1469,176.27943,1,None,parabolic,box sum
451,451,52.30215,171.73461,,,4.16E+09,3.54E+10,420.10282,464.90898,1,None,parabolic,box sum
452,452,51.06964,171.63698,,,4.19E+09,3.39E+10,167.87257,240.95465,1,None,parabolic,box sum
453,453,41.26255,171.6249,,,4.25E+09,3.41E+10,279.93908,236.14993,1,None,parabolic,box sum
454,454,19.76216,171.73387,,,3.43E+09,2.66E+10,219.94358,514.67235,1,None,parabolic,box sum
455,455,59.71471,171.49324,,,3.58E+09,2.68E+10,81.05743,293.56979,1,None,parabolic,box sum
456,456,53.73342,171.46997,,,4.13E+09,3.34E+10,410.6589,457.51871,1,None,parabolic,box sum
457,457,28.507,171.51419,,,3.40E+09,2.62E+10,184.83547,157.60138,1,None,parabolic,box sum
458,458,173.39712,171.32926,,,3.63E+09,2.84E+10,224.30278,715.31959,1,None,parabolic,box sum
459,459,171.3364,171.39238,,,1.32E+10,1.05E+11,190.13454,172.83703,1,None,parabolic,box sum
460,460,52.82718,171.37019,,,3.68E+09,2.96E+10,204.60271,673.75778,1,None,parabolic,box sum
461,461,51.46769,171.31575,,,3.88E+09,3.16E+10,194.07907,282.67117,1,None,parabolic,box sum
462,462,171.09642,171.17196,,,1.14E+10,9.01E+10,172.80095,159.42481,1,None,parabolic,box sum
463,463,31.54568,171.09754,,,3.98E+09,3.15E+10,129.23948,198.93953,1,None,parabolic,box sum
464,464,20.04266,171.04552,,,3.29E+09,2.42E+10,83.32436,186.84347,1,None,parabolic,box sum
465,465,40.47942,170.80965,,,8.31E+09,6.71E+10,152.08711,193.46144,1,None,parabolic,box sum
466,466,170.69116,170.8026,,,8.71E+09,6.82E+10,144.55042,176.72075,1,None,parabolic,box sum
467,467,170.53431,170.5644,,,7.84E+09,6.07E+10,137.19695,154.68125,1,None,parabolic,box sum
468,468,40.3011,170.61122,,,9.59E+09,7.46E+10,112.38407,172.21763,1,None,parabolic,box sum
469,469,34.42893,170.4884,,,3.32E+09,2.35E+10,80.99636,141.61021,1,None,parabolic,box sum
470,470,170.35145,170.32948,,,7.02E+09,5.45E+10,146.6201,152.65814,1,None,parabolic,box sum
471,471,53.45835,170.28581,,,3.56E+09,2.45E+10,150.41379,129.25631,1,None,parabolic,box sum
472,472,172.5162,170.02054,,,3.44E+09,2.73E+10,99.7364,363.76629,1,None,parabolic,box sum
473,473,39.78851,169.94821,,,4.38E+09,3.52E+10,173.96251,184.54574,1,None,parabolic,box sum
474,474,25.77865,169.85965,,,3.48E+09,2.57E+10,80.66658,276.8315,1,None,parabolic,box sum
475,475,169.6079,169.70291,,,3.40E+09,2.52E+10,104.03514,160.37041,1,None,parabolic,box sum
476,476,39.41332,169.46772,,,3.81E+09,3.06E+10,308.58839,183.00593,1,None,parabolic,box sum
477,477,38.97192,169.48175,,,3.32E+09,2.53E+10,326.27436,159.78878,1,None,parabolic,box sum
478,478,38.4886,168.66486,,,3.74E+09,2.78E+10,102.19754,149.61089,1,None,parabolic,box sum
479,479,173.13143,168.21731,,,3.64E+09,2.70E+10,106.88896,166.38156,1,None,parabolic,box sum
480,480,40.27623,168.08774,,,4.52E+09,3.63E+10,122.83687,234.08545,1,None,parabolic,box sum
481,481,31.82364,167.71871,,,3.37E+09,2.39E+10,82.97015,145.48013,1,None,parabolic,box sum
482,482,173.2717,164.62802,,,3.38E+09,2.54E+10,108.84199,160.05861,1,None,parabolic,box sum
483,483,33.78523,164.27768,,,4.43E+09,3.37E+10,169.83415,190.2391,1,None,parabolic,box sum
484,484,33.5103,163.68678,,,3.92E+09,2.99E+10,154.20503,196.52188,1,None,parabolic,box sum
485,485,33.31551,163.50448,,,3.77E+09,3.17E+10,151.51794,203.47683,1,None,parabolic,box sum
486,486,52.78602,162.84415,,,3.28E+09,2.26E+10,97.47069,124.72981,1,None,parabolic,box sum
487,487,32.47518,162.81543,,,3.66E+09,2.75E+10,86.90308,187.19065,1,None,parabolic,box sum
